"ptrid","resultid","offsetcount","moduleid","moduleoffset","offset1","offset2","offset3","offset4","offset5","offset6","offset7"
"1","58907","7","4","30038184","392","40","80","16","328","2504","2280"
"1","58908","7","4","30038184","392","40","80","16","328","2512","2280"
"1","58909","7","4","30038184","392","40","80","16","328","2520","2280"
"1","58910","7","4","30038184","392","40","80","16","328","2528","2280"
"1","58911","7","4","30038184","392","40","80","16","328","2552","2280"
"1","58912","7","4","30038184","392","40","80","16","328","2600","2280"
"1","58913","7","4","30038184","392","40","80","16","328","2616","2280"
"1","58914","7","4","30038184","392","40","80","16","328","2624","2280"
"1","58915","7","4","30038184","392","40","80","16","328","2648","2280"
"1","58916","7","4","30038184","392","40","80","16","328","2704","2280"
"1","58917","7","4","30038184","392","40","80","16","328","2712","2280"
"1","58918","7","4","30038184","392","40","80","16","328","2736","2280"
"1","58919","7","4","30038184","392","40","80","16","328","2760","2280"
"1","58920","7","4","30038184","392","40","80","16","328","2800","2280"
"1","58921","7","4","30038184","392","40","80","16","328","2856","2280"
"1","58922","7","4","30038184","392","40","80","16","328","2864","2280"
"1","58923","7","4","30038184","392","40","80","16","328","2904","2280"
"1","58924","7","4","30038184","392","40","80","16","328","2976","2280"
"1","58925","7","4","30038184","392","40","80","16","328","2984","2280"
"1","58926","7","4","30038184","392","40","80","16","328","2992","2280"
"1","58927","7","4","30038184","392","40","80","16","328","3000","2280"
"1","58928","7","4","30038184","392","40","80","16","328","3032","2280"
"1","58929","7","4","30038184","392","40","80","16","328","3040","2280"
"1","58930","7","4","30038184","392","40","80","16","328","3072","2280"
"1","58931","7","4","30038184","392","40","80","16","328","3120","2280"
"1","58932","7","4","30038184","392","40","80","16","328","3136","2280"
"1","58933","7","4","30038184","392","40","80","16","328","3160","2280"
"1","58934","7","4","30038184","392","40","80","16","328","3168","2280"
"1","58935","7","4","30038184","392","40","80","16","328","3176","2280"
"1","58936","7","4","30038184","392","40","80","16","328","3216","2280"
"1","58937","7","4","30038184","392","40","80","16","328","3248","2280"
"1","58938","7","4","30038184","392","40","80","16","328","3256","2280"
"1","58939","7","4","30038184","392","40","80","16","328","3280","2280"
"1","58940","7","4","30038184","392","40","80","16","328","3304","2280"
"1","58941","7","4","30038184","392","40","80","16","328","3312","2280"
"1","58942","7","4","30038184","392","40","80","16","328","3320","2280"
"1","58943","7","4","30038184","392","40","80","16","328","3328","2280"
"1","58944","7","4","30038184","392","40","80","16","328","3344","2280"
"1","58945","7","4","30038184","392","40","80","16","328","3384","2280"
"1","58946","7","4","30038184","392","40","80","16","328","3400","2280"
"1","58947","7","4","30038184","392","40","80","16","328","3408","2280"
"1","58948","7","4","30038184","392","40","80","16","328","3416","2280"
"1","58949","7","4","30038184","392","40","80","16","328","3448","2280"
"1","58950","7","4","30038184","392","40","80","16","328","3480","2280"
"1","58951","7","4","30038184","392","40","80","16","328","3488","2280"
"1","58952","7","4","30038184","392","40","80","16","328","3496","2280"
"1","58953","7","4","30038184","392","40","80","16","328","3528","2280"
"1","58954","7","4","30038184","392","40","80","16","328","3552","2280"
"1","58955","7","4","30038184","392","40","80","16","328","3576","2280"
"1","58956","7","4","30038184","392","40","80","16","328","3592","2280"
"1","58957","7","4","30038184","392","40","80","16","328","3616","2280"
"1","58958","7","4","30038184","392","40","80","16","328","3664","2280"
"1","58959","7","4","30038184","392","40","80","16","328","3672","2280"
"1","58960","7","4","30038184","392","40","80","16","328","3680","2280"
"1","58961","7","4","30038184","392","40","80","16","328","3688","2280"
"1","58962","7","4","30038184","392","40","80","16","328","3704","2280"
"1","58963","7","4","30038184","392","40","80","16","328","3728","2280"
"1","58964","7","4","30038184","392","40","80","16","328","3736","2280"
"1","58965","7","4","30038184","392","40","80","16","328","3744","2280"
"1","58966","7","4","30038184","392","40","80","16","328","3760","2280"
"1","58967","7","4","30038184","392","40","80","16","328","3784","2280"
"1","58968","7","4","30038184","392","40","80","16","328","3792","2280"
"1","58969","7","4","30038184","392","40","80","16","328","3808","2280"
"1","58970","7","4","30038184","392","40","80","16","328","3824","2280"
"1","58971","7","4","30038184","392","40","80","16","328","3832","2280"
"1","58972","7","4","30038184","392","40","80","16","328","3840","2280"
"1","58973","7","4","30038184","392","40","80","16","328","3856","2280"
"1","58974","7","4","30038184","392","40","80","16","328","3872","2280"
"1","58975","7","4","30038184","392","40","80","16","328","3880","2280"
"1","58976","7","4","30038184","392","40","80","16","328","3896","2280"
"1","58977","7","4","30038184","392","40","80","16","328","3904","2280"
"1","58978","7","4","30038184","392","40","80","16","328","3912","2280"
"1","58979","7","4","30038184","392","40","80","16","328","3920","2280"
"1","58980","7","4","30038184","392","40","80","16","328","3944","2280"
"1","58981","7","4","30038184","392","40","80","16","328","3952","2280"
"1","58982","7","4","30038184","392","40","80","16","328","3976","2280"
"1","58983","7","4","30038184","392","40","80","16","328","3992","2280"
"1","58984","7","4","30038184","392","40","80","16","328","4000","2280"
"1","58985","7","4","30038184","392","40","80","16","328","4008","2280"
"1","58986","7","4","30038184","392","40","80","16","328","4016","2280"
"1","58987","7","4","30038184","392","40","80","16","328","4024","2280"
"1","58988","7","4","30038184","392","40","80","16","328","4032","2280"
"1","58989","7","4","30038184","392","40","80","16","328","4040","2280"
"1","58990","7","4","30038184","392","40","80","16","328","4048","2280"
"1","58991","7","4","30038184","392","40","80","16","328","4056","2280"
"1","58992","7","4","30038184","392","40","80","16","328","4064","2280"
"1","58993","7","4","30038184","392","40","80","16","328","4072","2280"
"1","58994","7","4","30038184","392","40","80","16","328","4080","2280"
"1","58995","7","4","30038184","392","40","80","16","328","4088","2280"
"1","58996","7","4","30038184","392","96","224","64","16","328","2280"
"1","58997","7","4","30038184","392","40","144","80","16","328","2280"
"1","58998","7","4","30038184","392","96","184","16","328","2208","2280"
"1","58999","7","4","30038184","392","96","184","16","328","2720","2280"
"1","59000","7","4","30038184","392","40","80","16","328","3624","2280"
"1","59001","7","4","30038184","392","96","184","16","328","3816","2280"
"1","59002","7","4","30038184","392","40","80","16","328","3928","2280"
"1","59003","7","4","30038184","392","40","224","184","16","328","2280"
"1","59004","7","4","30038184","392","40","168","80","16","328","2280"
"1","59005","7","4","30038184","392","96","184","16","328","2112","2280"
"1","59006","7","4","30038184","392","96","184","16","328","2504","2280"
"1","59007","7","4","30038184","392","40","80","16","328","3184","2280"
"1","59008","7","4","30038184","392","96","184","16","328","3328","2280"
"1","59009","7","4","30038184","392","96","184","16","328","3416","2280"
"1","59010","7","4","30038184","392","40","80","16","328","3464","2280"
"1","59011","7","4","30038184","392","96","184","16","328","3800","2280"
"1","59012","7","4","30038184","392","96","184","16","328","3952","2280"
"1","59013","7","4","30038184","392","216","328","80","16","328","2280"
"1","59014","7","4","30038184","392","40","80","200","16","328","2280"
"1","59015","7","4","30038184","392","96","184","16","328","3288","2280"
"1","59016","7","4","30038184","392","96","184","16","328","3608","2280"
"1","59017","7","4","30038184","392","96","184","16","328","3824","2280"
"1","59018","7","4","30038184","392","96","184","16","328","3864","2280"
"1","59019","7","4","30038184","392","96","184","16","328","4056","2280"
"1","59020","7","4","30038184","392","96","40","184","16","328","2280"
"1","59021","7","4","30038184","392","40","200","0","16","328","2280"
"1","59022","7","4","30038184","392","40","80","16","328","2048","2280"
"1","59023","7","4","30038184","392","96","184","16","328","2704","2280"
"1","59024","7","4","30038184","392","40","80","16","328","3272","2280"
"1","59025","7","4","30038184","392","40","80","16","328","3376","2280"
"1","59026","7","4","30038184","392","96","184","16","328","3456","2280"
"1","59027","7","4","30038184","392","40","80","16","328","3456","2280"
"1","59028","7","4","30038184","392","40","80","16","328","3512","2280"
"1","59029","7","4","30038184","392","40","80","16","328","3720","2280"
"1","59030","7","4","30038184","392","40","192","80","16","328","2280"
"1","59031","7","4","30038184","392","40","80","16","88","328","2280"
"1","59032","7","4","30038184","392","96","184","16","328","2168","2280"
"1","59033","7","4","30038184","392","96","184","16","328","3664","2280"
"1","59034","7","4","30038184","392","40","248","184","16","328","2280"
"1","59035","7","4","30038184","392","40","200","184","16","328","2280"
"1","59036","7","4","30038184","392","40","80","16","328","1800","2280"
"1","59037","7","4","30038184","392","96","184","16","328","2456","2280"
"1","59038","7","4","30038184","392","96","184","16","328","2480","2280"
"1","59039","7","4","30038184","392","96","184","16","328","3504","2280"
"1","59040","7","4","30038184","392","96","184","16","328","3728","2280"
"1","59041","7","4","30038184","392","96","184","16","328","3792","2280"
"1","59042","7","4","30038184","392","40","344","184","16","328","2280"
"1","59043","7","4","30038184","392","40","200","264","16","328","2280"
"1","59044","7","4","30038184","392","40","80","16","328","2408","2280"
"1","59045","7","4","30038184","392","96","184","16","328","2736","2280"
"1","59046","7","4","30038184","392","96","184","16","328","3312","2280"
"1","59047","7","4","30038184","392","96","184","16","328","3360","2280"
"1","59048","7","4","30038184","392","40","80","16","328","3632","2280"
"1","59049","7","4","30038184","392","40","80","16","328","3712","2280"
"1","59050","7","4","30038184","392","40","80","16","328","3960","2280"
"1","59051","7","4","30038184","392","40","80","16","328","3984","2280"
"1","59052","7","4","30038184","392","96","184","16","40","328","2280"
"1","59053","7","4","30038184","392","40","80","160","16","328","2280"
"1","59054","7","4","30038184","392","40","80","16","328","1640","2280"
"1","59055","7","4","30038184","392","40","80","16","328","2384","2280"
"1","59056","7","4","30038184","392","96","184","16","328","2512","2280"
"1","59057","7","4","30038184","392","40","80","16","328","2720","2280"
"1","59058","7","4","30038184","392","40","80","16","328","3288","2280"
"1","59059","7","4","30038184","392","40","80","16","328","3440","2280"
"1","59060","7","4","30038184","392","40","80","16","328","3800","2280"
"1","59061","7","4","30038184","392","40","80","16","328","3816","2280"
"1","59062","7","4","30038184","392","40","80","16","328","3888","2280"
"1","59063","5","48","65252344","392","32","600","16","2288","null","null"
